    Joint0	    Joint1	    Joint2	    Joint3	    Joint4	    Joint5	
 -3.798486	 -0.929347	  0.533679	 -1.198068	  1.602267	  2.291043	
 -3.799722	 -0.929335	  0.533704	 -1.198092	  1.602315	  2.292181	
 -3.801006	 -0.929323	  0.533716	 -1.198068	  1.602315	  2.293308	
 -3.802170	 -0.929347	  0.533704	 -1.198080	  1.602303	  2.294375	
 -3.803250	 -0.929311	  0.533704	 -1.198117	  1.602291	  2.295346	
 -3.804270	 -0.929335	  0.533704	 -1.198092	  1.602315	  2.296341	
 -3.805218	 -0.929335	  0.533668	 -1.198057	  1.602279	  2.297240	
 -3.806191	 -0.929335	  0.533679	 -1.198057	  1.602279	  2.298079	
 -3.807090	 -0.929323	  0.533668	 -1.198104	  1.602279	  2.298943	
 -3.807943	 -0.929347	  0.533716	 -1.198068	  1.602279	  2.299721	
 -3.808795	 -0.929347	  0.533679	 -1.198092	  1.602303	  2.300489	
 -3.809647	 -0.929371	  0.533704	 -1.198033	  1.602303	  2.301208	
 -3.810391	 -0.929371	  0.533691	 -1.198080	  1.602255	  2.301831	
 -3.811111	 -0.929323	  0.533679	 -1.198080	  1.602303	  2.302526	
 -3.811795	 -0.929347	  0.533668	 -1.198068	  1.602315	  2.303174	
 -3.812443	 -0.929359	  0.533679	 -1.198045	  1.602303	  2.303773	
 -3.812983	 -0.929359	  0.533691	 -1.198080	  1.602291	  2.304265	
 -3.813463	 -0.929335	  0.533668	 -1.198068	  1.602279	  2.304804	
 -3.814015	 -0.929347	  0.533679	 -1.198080	  1.602291	  2.305272	
 -3.814448	 -0.929347	  0.533668	 -1.198092	  1.602279	  2.305752	
 -3.814879	 -0.929347	  0.533691	 -1.198092	  1.602303	  2.306171	
 -3.815275	 -0.929323	  0.533704	 -1.198057	  1.602303	  2.306591	
 -3.815672	 -0.929335	  0.533656	 -1.198092	  1.602315	  2.306998	
 -3.816055	 -0.929323	  0.533691	 -1.198080	  1.602291	  2.307370	
 -3.816464	 -0.929323	  0.533679	 -1.198092	  1.602291	  2.307681	
 -3.816764	 -0.929371	  0.533679	 -1.198068	  1.602291	  2.307957	
 -3.817076	 -0.929347	  0.533679	 -1.198068	  1.602255	  2.308269	
 -3.817460	 -0.929347	  0.533691	 -1.198117	  1.602279	  2.308604	
 -3.817760	 -0.929347	  0.533704	 -1.198104	  1.602315	  2.308832	
 -3.817976	 -0.929335	  0.533668	 -1.198092	  1.602303	  2.309060	
 -3.818288	 -0.929335	  0.533691	 -1.198057	  1.602291	  2.309264	
 -3.818468	 -0.929335	  0.533728	 -1.198117	  1.602279	  2.309528	
 -3.818696	 -0.929335	  0.533716	 -1.198080	  1.602303	  2.309719	
 -3.818948	 -0.929347	  0.533691	 -1.198104	  1.602291	  2.309947	
 -3.819116	 -0.929335	  0.533704	 -1.198068	  1.602255	  2.310163	
 -3.819344	 -0.929347	  0.533679	 -1.198080	  1.602279	  2.310331	
 -3.819524	 -0.929359	  0.533691	 -1.198068	  1.602291	  2.310534	
 -3.819656	 -0.929311	  0.533679	 -1.198080	  1.602279	  2.310558	
 -3.819824	 -0.929311	  0.533668	 -1.198068	  1.602303	  2.310726	
 -3.820004	 -0.929323	  0.533704	 -1.198057	  1.602279	  2.310858	
 -3.820124	 -0.929347	  0.533679	 -1.198068	  1.602315	  2.310942	
 -3.820292	 -0.929347	  0.533668	 -1.198080	  1.602279	  2.311062	
 -3.820388	 -0.929371	  0.533679	 -1.198068	  1.602303	  2.311134	
 -3.820484	 -0.929323	  0.533691	 -1.198068	  1.602303	  2.311302	
 -3.820628	 -0.929347	  0.533704	 -1.198104	  1.602315	  2.311254	
 -3.820712	 -0.929347	  0.533704	 -1.198092	  1.602255	  2.311398	
 -3.820808	 -0.929359	  0.533691	 -1.198080	  1.602267	  2.311493	
 -3.820844	 -0.929371	  0.533679	 -1.198045	  1.602255	  2.311529	
 -3.820964	 -0.929359	  0.533716	 -1.198057	  1.602291	  2.311661	
 -3.821036	 -0.929323	  0.533704	 -1.198068	  1.602315	  2.311674	
 -3.821036	 -0.929359	  0.533716	 -1.198068	  1.602303	  2.311793	
 -3.821192	 -0.929359	  0.533704	 -1.198068	  1.602279	  2.311841	
 -3.821252	 -0.929359	  0.533691	 -1.198080	  1.602291	  2.311865	
 -3.821264	 -0.929359	  0.533704	 -1.198068	  1.602315	  2.311961	
 -3.821300	 -0.929359	  0.533679	 -1.198092	  1.602267	  2.311937	
 -3.821360	 -0.929347	  0.533691	 -1.198057	  1.602279	  2.312045	
 -3.821336	 -0.929359	  0.533691	 -1.198092	  1.602303	  2.312093	
 -3.821456	 -0.929323	  0.533704	 -1.198080	  1.602255	  2.312105	
 -3.821444	 -0.929323	  0.533679	 -1.198068	  1.602279	  2.312213	
 -3.821456	 -0.929335	  0.533679	 -1.198092	  1.602255	  2.312081	
 -3.821468	 -0.929347	  0.533691	 -1.198104	  1.602303	  2.312261	
 -3.821540	 -0.929347	  0.533679	 -1.198057	  1.602255	  2.312225	
 -3.821516	 -0.929335	  0.533679	 -1.198117	  1.602315	  2.312285	
 -3.821564	 -0.929323	  0.533704	 -1.198068	  1.602267	  2.312381	
 -3.821684	 -0.929335	  0.533668	 -1.198068	  1.602255	  2.312309	
 -3.821648	 -0.929323	  0.533679	 -1.198057	  1.602291	  2.312452	
 -3.821660	 -0.929311	  0.533691	 -1.198080	  1.602279	  2.312357	
 -3.821720	 -0.929371	  0.533679	 -1.198068	  1.602279	  2.312464	
 -3.821756	 -0.929359	  0.533716	 -1.198104	  1.602279	  2.312548	
 -3.821720	 -0.929347	  0.533704	 -1.198080	  1.602279	  2.312464	
 -3.821732	 -0.929335	  0.533679	 -1.198068	  1.602303	  2.312656	
 -3.821768	 -0.929323	  0.533704	 -1.198080	  1.602255	  2.312548	
 -3.821780	 -0.929323	  0.533691	 -1.198104	  1.602315	  2.312572	
 -3.821804	 -0.929347	  0.533704	 -1.198092	  1.602279	  2.312680	
 -3.821816	 -0.929347	  0.533668	 -1.198117	  1.602279	  2.312548	
 -3.821840	 -0.929335	  0.533679	 -1.198080	  1.602291	  2.312800	
 -3.821900	 -0.929359	  0.533704	 -1.198104	  1.602255	  2.312704	
 -3.821888	 -0.929371	  0.533704	 -1.198080	  1.602279	  2.312752	
 -3.821900	 -0.929335	  0.533679	 -1.198068	  1.602303	  2.312860	
 -3.821936	 -0.929335	  0.533668	 -1.198057	  1.602231	  2.312728	
 -3.821960	 -0.929347	  0.533668	 -1.198092	  1.602327	  2.312884	
 -3.821936	 -0.929311	  0.533679	 -1.198068	  1.602255	  2.312812	
 -3.821960	 -0.929323	  0.533668	 -1.198104	  1.602291	  2.312800	
 -3.821996	 -0.929335	  0.533679	 -1.198092	  1.602279	  2.312920	
 -3.821996	 -0.929335	  0.533691	 -1.198080	  1.602279	  2.312824	
 -3.822020	 -0.929323	  0.533679	 -1.198080	  1.602255	  2.312884	
 -3.822044	 -0.929347	  0.533704	 -1.198068	  1.602315	  2.312884	
 -3.822044	 -0.929371	  0.533668	 -1.198068	  1.602267	  2.312752	
 -3.822032	 -0.929347	  0.533668	 -1.198057	  1.602267	  2.312896	
 -3.822044	 -0.929347	  0.533679	 -1.198068	  1.602279	  2.312872	
 -3.822080	 -0.929347	  0.533704	 -1.198080	  1.602267	  2.312872	
 -3.822080	 -0.929335	  0.533668	 -1.198068	  1.602279	  2.312968	
 -3.822056	 -0.929323	  0.533668	 -1.198057	  1.602243	  2.312872	
 -3.822068	 -0.929347	  0.533668	 -1.198104	  1.602255	  2.312992	
 -3.822116	 -0.929335	  0.533679	 -1.198068	  1.602303	  2.312980	
 -3.822056	 -0.929347	  0.533679	 -1.198068	  1.602267	  2.312908	
 -3.822056	 -0.929323	  0.533668	 -1.198068	  1.602291	  2.313052	
 -3.822080	 -0.929347	  0.533679	 -1.198080	  1.602267	  2.312872	
 -3.822092	 -0.929335	  0.533668	 -1.198057	  1.602291	  2.312944	
 -3.822116	 -0.929359	  0.533679	 -1.198104	  1.602279	  2.312944	
 -3.822068	 -0.929335	  0.533728	 -1.198104	  1.602291	  2.312896	
 -3.822128	 -0.929323	  0.533704	 -1.198080	  1.602267	  2.312932	
 -3.822104	 -0.929347	  0.533716	 -1.198068	  1.602279	  2.312884	
 -3.822140	 -0.929347	  0.533704	 -1.198068	  1.602291	  2.312908	
 -3.822092	 -0.929347	  0.533704	 -1.198092	  1.602291	  2.312908	
 -3.822128	 -0.929335	  0.533704	 -1.198080	  1.602291	  2.312872	
 -3.822128	 -0.929347	  0.533668	 -1.198068	  1.602279	  2.312872	
 -3.822080	 -0.929311	  0.533668	 -1.198092	  1.602291	  2.312872	
 -3.822128	 -0.929335	  0.533704	 -1.198104	  1.602255	  2.312908	
 -3.822104	 -0.929359	  0.533691	 -1.198080	  1.602291	  2.312920	
 -3.822116	 -0.929347	  0.533691	 -1.198092	  1.602279	  2.312920	
 -3.822092	 -0.929311	  0.533668	 -1.198068	  1.602279	  2.312896	
 -3.822104	 -0.929335	  0.533679	 -1.198080	  1.602279	  2.312920	
 -3.822104	 -0.929347	  0.533679	 -1.198033	  1.602255	  2.312920	
 -3.822116	 -0.929347	  0.533728	 -1.198057	  1.602303	  2.312920	
 -3.822116	 -0.929347	  0.533716	 -1.198080	  1.602279	  2.312908	
 -3.822116	 -0.929347	  0.533679	 -1.198092	  1.602267	  2.312896	
 -3.822092	 -0.929359	  0.533691	 -1.198092	  1.602279	  2.312932	
 -3.822152	 -0.929359	  0.533691	 -1.198068	  1.602291	  2.312920	
 -3.822176	 -0.929335	  0.533704	 -1.198080	  1.602291	  2.313052	
 -3.822248	 -0.929383	  0.533716	 -1.198080	  1.602303	  2.313028	
 -3.822272	 -0.929335	  0.533716	 -1.198045	  1.602255	  2.313040	
 -3.822368	 -0.929371	  0.533691	 -1.198068	  1.602279	  2.313136	
 -3.822464	 -0.929335	  0.533679	 -1.198068	  1.602303	  2.313124	
 -3.822584	 -0.929335	  0.533679	 -1.198080	  1.602267	  2.313267	
 -3.822704	 -0.929347	  0.533691	 -1.198104	  1.602291	  2.313400	
 -3.822884	 -0.929335	  0.533668	 -1.198117	  1.602267	  2.313531	
 -3.823064	 -0.929359	  0.533668	 -1.198057	  1.602279	  2.313675	
 -3.823292	 -0.929359	  0.533704	 -1.198092	  1.602303	  2.313843	
 -3.823424	 -0.929335	  0.533679	 -1.198057	  1.602279	  2.314023	
 -3.823700	 -0.929335	  0.533679	 -1.198057	  1.602303	  2.314251	
 -3.823904	 -0.929323	  0.533716	 -1.198080	  1.602279	  2.314491	
 -3.824204	 -0.929383	  0.533679	 -1.198080	  1.602315	  2.314790	
 -3.824480	 -0.929347	  0.533716	 -1.198057	  1.602231	  2.315078	
 -3.824864	 -0.929323	  0.533679	 -1.198092	  1.602291	  2.315485	
 -3.825213	 -0.929371	  0.533679	 -1.198068	  1.602267	  2.315869	
 -3.825645	 -0.929311	  0.533704	 -1.198068	  1.602279	  2.316324	
 -3.826041	 -0.929335	  0.533679	 -1.198068	  1.602267	  2.316768	
 -3.826545	 -0.929371	  0.533656	 -1.198080	  1.602291	  2.317308	
 -3.827085	 -0.929335	  0.533716	 -1.198104	  1.602279	  2.317811	
 -3.827649	 -0.929359	  0.533716	 -1.198080	  1.602279	  2.318422	
 -3.828237	 -0.929383	  0.533691	 -1.198092	  1.602255	  2.319022	
 -3.828885	 -0.929347	  0.533679	 -1.198092	  1.602279	  2.319669	
 -3.829545	 -0.929347	  0.533679	 -1.198068	  1.602267	  2.320340	
 -3.830337	 -0.929347	  0.533691	 -1.198104	  1.602255	  2.321119	
 -3.831129	 -0.929347	  0.533691	 -1.198068	  1.602255	  2.321887	
 -3.831969	 -0.929407	  0.533691	 -1.198104	  1.602279	  2.322714	
 -3.832857	 -0.929371	  0.533679	 -1.198140	  1.602243	  2.323565	
 -3.833806	 -0.929335	  0.533679	 -1.198104	  1.602255	  2.324488	
 -3.834705	 -0.929347	  0.533668	 -1.198104	  1.602255	  2.325471	
 -3.835702	 -0.929371	  0.533679	 -1.198080	  1.602255	  2.326454	
 -3.836782	 -0.929371	  0.533668	 -1.198080	  1.602291	  2.327533	
 -3.837849	 -0.929383	  0.533691	 -1.198104	  1.602255	  2.328732	
 -3.839014	 -0.929347	  0.533716	 -1.198092	  1.602255	  2.329834	
 -3.840142	 -0.929347	  0.533704	 -1.198080	  1.602255	  2.330997	
 -3.841426	 -0.929335	  0.533704	 -1.198068	  1.602243	  2.332292	
 -3.842710	 -0.929335	  0.533691	 -1.198092	  1.602231	  2.333659	
 -3.844079	 -0.929335	  0.533668	 -1.198117	  1.602255	  2.335001	
 -3.845447	 -0.929371	  0.533704	 -1.198117	  1.602279	  2.336344	
 -3.846899	 -0.929371	  0.533679	 -1.198092	  1.602279	  2.337818	
 -3.848423	 -0.929311	  0.533691	 -1.198104	  1.602255	  2.339293	
 -3.849887	 -0.929347	  0.533691	 -1.198080	  1.602291	  2.340803	
 -3.851399	 -0.929383	  0.533691	 -1.198068	  1.602279	  2.342361	
 -3.853019	 -0.929311	  0.533679	 -1.198104	  1.602279	  2.344016	
 -3.854555	 -0.929347	  0.533704	 -1.198080	  1.602303	  2.345694	
 -3.856200	 -0.929383	  0.533704	 -1.198080	  1.602279	  2.347432	
 -3.857928	 -0.929347	  0.533679	 -1.198068	  1.602255	  2.349194	
 -3.859728	 -0.929347	  0.533691	 -1.198104	  1.602231	  2.351016	
 -3.861540	 -0.929371	  0.533668	 -1.198080	  1.602231	  2.352874	
 -3.863484	 -0.929299	  0.533691	 -1.198068	  1.602255	  2.354673	
 -3.865369	 -0.929359	  0.533704	 -1.198092	  1.602255	  2.356650	
 -3.867409	 -0.929359	  0.533716	 -1.198092	  1.602279	  2.358616	
 -3.869473	 -0.929347	  0.533704	 -1.198057	  1.602267	  2.360666	
 -3.871609	 -0.929359	  0.533716	 -1.198117	  1.602255	  2.362656	
 -3.873805	 -0.929359	  0.533704	 -1.198092	  1.602279	  2.364814	
 -3.876014	 -0.929347	  0.533679	 -1.198128	  1.602267	  2.367043	
 -3.878198	 -0.929383	  0.533691	 -1.198020	  1.602303	  2.369261	
 -3.880442	 -0.929395	  0.533691	 -1.198104	  1.602255	  2.371515	
 -3.882638	 -0.929335	  0.533704	 -1.198068	  1.602207	  2.373780	
 -3.884966	 -0.929323	  0.533704	 -1.198117	  1.602267	  2.376214	
 -3.887319	 -0.929347	  0.533691	 -1.198117	  1.602279	  2.378599	
 -3.889683	 -0.929347	  0.533679	 -1.198092	  1.602231	  2.381032	
 -3.892083	 -0.929371	  0.533668	 -1.198117	  1.602279	  2.383502	
 -3.894615	 -0.929371	  0.533679	 -1.198092	  1.602231	  2.385947	
 -3.897123	 -0.929347	  0.533668	 -1.198104	  1.602279	  2.388548	
 -3.899740	 -0.929347	  0.533691	 -1.198068	  1.602231	  2.391113	
 -3.902368	 -0.929383	  0.533679	 -1.198092	  1.602255	  2.393739	
 -3.905140	 -0.929359	  0.533704	 -1.198080	  1.602291	  2.396520	
 -3.907913	 -0.929347	  0.533668	 -1.198104	  1.602255	  2.399277	
 -3.910721	 -0.929347	  0.533679	 -1.198057	  1.602231	  2.401998	
 -3.913505	 -0.929359	  0.533691	 -1.198092	  1.602303	  2.404850	
 -3.916313	 -0.929347	  0.533679	 -1.198080	  1.602267	  2.407835	
 -3.919121	 -0.929335	  0.533704	 -1.198104	  1.602291	  2.410784	
 -3.921966	 -0.929347	  0.533704	 -1.198117	  1.602267	  2.413745	
 -3.924978	 -0.929311	  0.533691	 -1.198104	  1.602303	  2.416717	
 -3.927930	 -0.929383	  0.533679	 -1.198068	  1.602267	  2.419666	
 -3.930510	 -0.929347	  0.533704	 -1.198117	  1.602267	  2.422687	
 -3.933799	 -0.929347	  0.533679	 -1.198092	  1.602279	  2.425660	
 -3.936991	 -0.929359	  0.533679	 -1.198092	  1.602219	  2.428896	
 -3.940147	 -0.929347	  0.533704	 -1.198128	  1.602255	  2.432049	
 -3.943339	 -0.929371	  0.533716	 -1.198117	  1.602267	  2.435237	
 -3.946592	 -0.929347	  0.533728	 -1.198104	  1.602255	  2.438521	
 -3.949868	 -0.929359	  0.533716	 -1.198117	  1.602303	  2.441770	
 -3.953108	 -0.929371	  0.533679	 -1.198117	  1.602279	  2.445114	
 -3.956384	 -0.929371	  0.533668	 -1.198140	  1.602243	  2.448447	
 -3.959696	 -0.929359	  0.533691	 -1.198080	  1.602255	  2.451826	
 -3.963021	 -0.929395	  0.533691	 -1.198068	  1.602279	  2.455207	
 -3.966441	 -0.929371	  0.533679	 -1.198104	  1.602255	  2.458683	
 -3.969970	 -0.929347	  0.533679	 -1.198092	  1.602183	  2.462243	
 -3.973497	 -0.929347	  0.533679	 -1.198045	  1.602207	  2.465719	
 -3.977002	 -0.929347	  0.533668	 -1.198104	  1.602267	  2.469303	
 -3.980566	 -0.929359	  0.533704	 -1.198080	  1.602291	  2.472911	
 -3.984190	 -0.929335	  0.533679	 -1.198104	  1.602243	  2.476555	
 -3.987886	 -0.929347	  0.533679	 -1.198092	  1.602255	  2.480199	
 -3.991558	 -0.929371	  0.533704	 -1.198164	  1.602315	  2.483830	
 -3.995171	 -0.929347	  0.533691	 -1.198080	  1.602267	  2.487522	
 -3.998927	 -0.929371	  0.533679	 -1.198104	  1.602207	  2.491310	
 -4.002659	 -0.929335	  0.533679	 -1.198080	  1.602267	  2.495146	
 -4.006452	 -0.929359	  0.533679	 -1.198080	  1.602243	  2.498957	
 -4.010244	 -0.929359	  0.533679	 -1.198092	  1.602231	  2.502841	
 -4.014096	 -0.929335	  0.533691	 -1.198117	  1.602255	  2.506724	
 -4.017972	 -0.929347	  0.533691	 -1.198104	  1.602255	  2.510620	
 -4.021896	 -0.929347	  0.533704	 -1.198080	  1.602279	  2.514491	
 -4.025904	 -0.929371	  0.533691	 -1.198117	  1.602279	  2.518518	
 -4.029985	 -0.929371	  0.533716	 -1.198080	  1.602231	  2.522582	
 -4.034101	 -0.929347	  0.533656	 -1.198092	  1.602267	  2.526800	
 -4.038193	 -0.929347	  0.533691	 -1.198080	  1.602267	  2.530960	
 -4.042345	 -0.929347	  0.533728	 -1.198080	  1.602255	  2.535215	
 -4.046605	 -0.929347	  0.533716	 -1.198068	  1.602267	  2.539566	
 -4.050889	 -0.929359	  0.533716	 -1.198104	  1.602243	  2.543797	
 -4.055234	 -0.929383	  0.533704	 -1.198092	  1.602279	  2.548111	
 -4.059674	 -0.929371	  0.533656	 -1.198080	  1.602279	  2.552558	
 -4.064114	 -0.929359	  0.533668	 -1.198104	  1.602195	  2.557005	
 -4.068734	 -0.929359	  0.533704	 -1.198092	  1.602231	  2.561584	
 -4.073246	 -0.929359	  0.533668	 -1.198068	  1.602207	  2.566294	
 -4.077902	 -0.929335	  0.533716	 -1.198104	  1.602267	  2.571029	
 -4.082643	 -0.929359	  0.533716	 -1.198117	  1.602303	  2.575703	
 -4.087418	 -0.929359	  0.533679	 -1.198117	  1.602219	  2.580545	
 -4.092315	 -0.929347	  0.533691	 -1.198092	  1.602291	  2.585435	
 -4.097330	 -0.929383	  0.533668	 -1.198140	  1.602255	  2.590505	
 -4.102299	 -0.929347	  0.533691	 -1.198068	  1.602255	  2.595551	
 -4.107242	 -0.929359	  0.533704	 -1.198104	  1.602231	  2.600705	
 -4.112414	 -0.929335	  0.533704	 -1.198080	  1.602231	  2.605895	
 -4.117647	 -0.929347	  0.533691	 -1.198104	  1.602267	  2.611072	
 -4.122951	 -0.929347	  0.533704	 -1.198117	  1.602243	  2.616405	
 -4.128375	 -0.929359	  0.533668	 -1.198104	  1.602231	  2.621799	
 -4.133678	 -0.929347	  0.533679	 -1.198080	  1.602243	  2.627204	
 -4.139114	 -0.929383	  0.533691	 -1.198092	  1.602219	  2.632753	
 -4.144658	 -0.929347	  0.533716	 -1.198057	  1.602231	  2.638314	
 -4.150358	 -0.929335	  0.533704	 -1.198092	  1.602255	  2.643899	
 -4.156058	 -0.929359	  0.533716	 -1.198104	  1.602231	  2.649749	
 -4.161794	 -0.929371	  0.533668	 -1.198092	  1.602255	  2.655573	
 -4.167542	 -0.929347	  0.533728	 -1.198080	  1.602255	  2.661397	
 -4.173398	 -0.929359	  0.533716	 -1.198117	  1.602267	  2.667414	
 -4.179254	 -0.929347	  0.533679	 -1.198104	  1.602279	  2.673239	
 -4.185302	 -0.929359	  0.533704	 -1.198104	  1.602267	  2.679231	
 -4.191481	 -0.929359	  0.533704	 -1.198104	  1.602243	  2.685331	
 -4.197517	 -0.929323	  0.533656	 -1.198104	  1.602243	  2.691372	
 -4.203613	 -0.929323	  0.533679	 -1.198117	  1.602231	  2.697604	
 -4.209732	 -0.929335	  0.533704	 -1.198128	  1.602255	  2.703764	
 -4.216056	 -0.929347	  0.533679	 -1.198104	  1.602267	  2.709960	
 -4.222452	 -0.929359	  0.533691	 -1.198104	  1.602279	  2.716372	
 -4.228643	 -0.929323	  0.533691	 -1.198068	  1.602327	  2.722615	
 -4.234822	 -0.929347	  0.533668	 -1.198092	  1.602243	  2.728967	
 -4.241158	 -0.929335	  0.533691	 -1.198104	  1.602255	  2.735259	
 -4.247601	 -0.929347	  0.533716	 -1.198080	  1.602243	  2.741671	
 -4.254129	 -0.929323	  0.533656	 -1.198080	  1.602231	  2.748190	
 -4.260512	 -0.929359	  0.533691	 -1.198104	  1.602243	  2.754673	
 -4.266944	 -0.929371	  0.533679	 -1.198117	  1.602243	  2.761301	
 -4.273567	 -0.929335	  0.533679	 -1.198080	  1.602291	  2.767844	
 -4.280262	 -0.929371	  0.533691	 -1.198117	  1.602255	  2.774543	
 -4.287018	 -0.929347	  0.533691	 -1.198117	  1.602267	  2.781314	
 -4.293581	 -0.929347	  0.533679	 -1.198117	  1.602267	  2.788169	
 -4.300324	 -0.929335	  0.533704	 -1.198092	  1.602303	  2.794940	
 -4.307163	 -0.929359	  0.533704	 -1.198104	  1.602267	  2.801687	
 -4.314087	 -0.929347	  0.533668	 -1.198080	  1.602267	  2.808565	
 -4.320997	 -0.929347	  0.533679	 -1.198152	  1.602183	  2.815444	
 -4.327836	 -0.929347	  0.533679	 -1.198092	  1.602255	  2.822478	
 -4.334747	 -0.929347	  0.533668	 -1.198117	  1.602279	  2.829417	
 -4.341886	 -0.929347	  0.533679	 -1.198117	  1.602231	  2.836643	
 -4.349025	 -0.929311	  0.533704	 -1.198068	  1.602255	  2.843833	
 -4.356068	 -0.929299	  0.533704	 -1.198092	  1.602267	  2.851191	
 -4.363231	 -0.929347	  0.533691	 -1.198092	  1.602315	  2.858381	
 -4.370501	 -0.929359	  0.533691	 -1.198045	  1.602303	  2.865523	
 -4.377904	 -0.929323	  0.533668	 -1.198068	  1.602243	  2.872797	
 -4.385199	 -0.929347	  0.533704	 -1.198057	  1.602279	  2.880275	
 -4.392493	 -0.929311	  0.533704	 -1.198057	  1.602267	  2.887740	
 -4.399956	 -0.929335	  0.533668	 -1.198057	  1.602267	  2.895217	
 -4.407514	 -0.929347	  0.533728	 -1.198068	  1.602279	  2.902767	
 -4.415001	 -0.929311	  0.533656	 -1.198140	  1.602231	  2.910448	
 -4.422535	 -0.929335	  0.533716	 -1.198045	  1.602267	  2.918093	
 -4.430177	 -0.929347	  0.533691	 -1.198045	  1.602279	  2.925810	
 -4.437903	 -0.929323	  0.533679	 -1.198068	  1.602279	  2.933515	
 -4.445677	 -0.929335	  0.533644	 -1.198033	  1.602231	  2.941052	
 -4.453224	 -0.929335	  0.533679	 -1.198068	  1.602267	  2.948865	
 -4.460998	 -0.929347	  0.533704	 -1.198068	  1.602303	  2.956677	
 -4.468891	 -0.929335	  0.533691	 -1.198068	  1.602255	  2.964670	
 -4.476785	 -0.929347	  0.533679	 -1.198057	  1.602219	  2.972554	
 -4.484487	 -0.929347	  0.533704	 -1.198045	  1.602279	  2.980534	
 -4.492345	 -0.929335	  0.533716	 -1.198068	  1.602315	  2.988359	
 -4.500322	 -0.929359	  0.533668	 -1.198033	  1.602231	  2.996399	
 -4.508384	 -0.929335	  0.533668	 -1.198057	  1.602207	  3.004439	
 -4.516326	 -0.929323	  0.533668	 -1.198020	  1.602279	  3.012527	
 -4.524447	 -0.929347	  0.533704	 -1.198033	  1.602279	  3.020735	
 -4.532712	 -0.929335	  0.533679	 -1.198020	  1.602255	  3.028775	
 -4.540918	 -0.929323	  0.533668	 -1.198057	  1.602171	  3.037162	
 -4.549003	 -0.929347	  0.533716	 -1.198008	  1.602315	  3.045706	
 -4.556272	 -0.929347	  0.533679	 -1.198033	  1.602267	  3.053793	
 -4.565137	 -0.929335	  0.533704	 -1.198068	  1.602291	  3.062061	
 -4.573546	 -0.929311	  0.533644	 -1.198008	  1.602291	  3.070520	
 -4.581799	 -0.929335	  0.533691	 -1.197985	  1.602267	  3.078979	
 -4.590351	 -0.929311	  0.533691	 -1.198008	  1.602291	  3.087582	
 -4.598952	 -0.929347	  0.533704	 -1.197996	  1.602291	  3.096137	
 -4.607349	 -0.929299	  0.533679	 -1.198033	  1.602279	  3.104883	
 -4.615913	 -0.929335	  0.533691	 -1.197996	  1.602231	  3.113497	
 -4.624669	 -0.929323	  0.533691	 -1.197961	  1.602279	  3.122172	
 -4.633521	 -0.929347	  0.533656	 -1.197985	  1.602207	  3.130727	
 -4.642037	 -0.929311	  0.533691	 -1.197985	  1.602327	  3.139737	
 -4.650781	 -0.929347	  0.533704	 -1.197985	  1.602267	  3.148759	
 -4.659777	 -0.929347	  0.533704	 -1.197973	  1.602267	  3.157673	
 -4.668545	 -0.929323	  0.533644	 -1.198020	  1.602279	  3.166730	
 -4.677349	 -0.929299	  0.533716	 -1.197985	  1.602267	  3.175584	
 -4.686404	 -0.929311	  0.533704	 -1.197973	  1.602279	  3.184474	
